"Disclaimer: This dataset contains comments that are considered offensive, inflammatory, graphic or objectionable statement including but not limited to hate speech, explicit language. ",,,,,,,,,,
Comment_id,Comment,Profanity/Obscenity,Insult,Threatening,Identity-based negativity,Toxicity,Leaving Discussion,Explanation,Annotator_id,Pool_id
5918175,The Hick and the Squish don't PAY PREMIUMS. They are freeloaders with exactly that level of knowledge.,-1,-1,1,-1,-2,-1,"Stereotypical language, insulting, awful.",6,A
5886571,"John McCain...Thank You for your service.
PLEASE DIE FROM YOUR BRAIN TUMOR SOON!!!",1,1,1,1,-2,-1,Asking for a public figure to die is pretty toxic behavior.,1,B
5886571,"John McCain...Thank You for your service.
PLEASE DIE FROM YOUR BRAIN TUMOR SOON!!!",1,1,-1,1,-2,-1,"The phrase ""please die from your brain tumor"" is a clearly threatening sentiment, emphasized even more by the fact that this is written in all caps. The comment is therefore very toxic and I would not engage any further in this conversation. No profanity is present, nor any insults or identity-specific negativity.",2,B
5886571,"John McCain...Thank You for your service.
PLEASE DIE FROM YOUR BRAIN TUMOR SOON!!!",1,1,1,1,-2,1,"Very toxic for wishing John McCain would die, but not obscene, insulting, threatening, or identity-based attack.",3,B
5886571,"John McCain...Thank You for your service.
PLEASE DIE FROM YOUR BRAIN TUMOR SOON!!!",1,1,-1,1,-2,-1,"this is possibly only ""toxic"" since I guess the bar is higher for political figures",4,B
5886571,"John McCain...Thank You for your service.
PLEASE DIE FROM YOUR BRAIN TUMOR SOON!!!",1,-1,-1,1,-2,-1,Expressing desire that someone die in a painful way.,1,A
5886571,"John McCain...Thank You for your service.
PLEASE DIE FROM YOUR BRAIN TUMOR SOON!!!",1,1,1,1,-1,-1,"The comment does not threaten violence, but expresses the wish that a particular person will die, probably as a consequence of their poilitcs ",2,A
5886571,"John McCain...Thank You for your service.
PLEASE DIE FROM YOUR BRAIN TUMOR SOON!!!",1,-1,1,1,-1,1,"Inflammatory towards John McCain (and by extension, his supporters).",3,A
5886571,"John McCain...Thank You for your service.
PLEASE DIE FROM YOUR BRAIN TUMOR SOON!!!",1,1,-1,1,-2,-1,Encourages violence against a named individual.,4,A
5886571,"John McCain...Thank You for your service.
PLEASE DIE FROM YOUR BRAIN TUMOR SOON!!!",-1,-1,-1,1,-2,0,wishing death is hard to justify,5,A
5886571,"John McCain...Thank You for your service.
PLEASE DIE FROM YOUR BRAIN TUMOR SOON!!!",1,-1,-1,1,-2,-1,Mean.,6,A
5871028,"Both the Bible and the Catechism say that people are expected to follow the civil laws of the lands they are in.
The illegal immigrants are not following the laws (they broke into this country), therefore, they need to be sent home.
MOST Americans agree with this.",1,-1,1,-1,-1,-1,"The phrase ""illegal immigrants"" is essentially an oxymoron in this context - the author is making assumptions based on the appearances and entangling this with a loathsome interpretation of religious ideals. ",1,B
5871028,"Both the Bible and the Catechism say that people are expected to follow the civil laws of the lands they are in.
The illegal immigrants are not following the laws (they broke into this country), therefore, they need to be sent home.
MOST Americans agree with this.",1,-1,-1,-1,-2,-1,"I said yes for insult because the comment is stereotyping non-documented individuals as ""illegal"" and making accusations (""broke into this country""). Similarly, this is identity-based negativity because these people are being insulted specifically because of their immigration status and implied national origin. I also said this was threatening because of the language ""they need to be sent home"", which is a death sentence for many immigrants fleeing dangerous situations in their home countries. There is no profanity in the comment. Because of the presence of identity-specific insults and threatening language, I marked this comment as very toxic. It would additionally make me likely to leave the discussion not only because of the toxicity, but also because of the basis for the speaker's argument--they quote ""the Bible and the Catechism"" as a source of authority in the U.S., which specifically has separation of search and state, and also assert with no evidence that ""MOST Americans agree with this"" (with ""MOST"" emphasized in all caps).",2,B
5871028,"Both the Bible and the Catechism say that people are expected to follow the civil laws of the lands they are in.
The illegal immigrants are not following the laws (they broke into this country), therefore, they need to be sent home.
MOST Americans agree with this.",1,1,1,1,1,1,"Not toxic, though it deals with potentially sensitive material/discussion.",3,B
5871028,"Both the Bible and the Catechism say that people are expected to follow the civil laws of the lands they are in.
The illegal immigrants are not following the laws (they broke into this country), therefore, they need to be sent home.
MOST Americans agree with this.",1,1,1,-1,-1,1,"suggests undocumented people are violent (""broke in"")",4,B
5871028,"Both the Bible and the Catechism say that people are expected to follow the civil laws of the lands they are in.
The illegal immigrants are not following the laws (they broke into this country), therefore, they need to be sent home.
MOST Americans agree with this.",1,1,1,1,1,1,Merely expressing a political opinion,1,A
5871028,"Both the Bible and the Catechism say that people are expected to follow the civil laws of the lands they are in.
The illegal immigrants are not following the laws (they broke into this country), therefore, they need to be sent home.
MOST Americans agree with this.",1,-1,1,-1,-1,0,This comment is expressing a belief that undocumented immigrants are more generally law-breakers,2,A
5871028,"Both the Bible and the Catechism say that people are expected to follow the civil laws of the lands they are in.
The illegal immigrants are not following the laws (they broke into this country), therefore, they need to be sent home.
MOST Americans agree with this.",1,-1,1,-1,-1,-1,"Inflammatory by suggesting that most Americans want to turn away ""illegal immigrants"", which in itself is an inflammatory term (many migrants are actually legally entitled to refugee status).",3,A
5871028,"Both the Bible and the Catechism say that people are expected to follow the civil laws of the lands they are in.
The illegal immigrants are not following the laws (they broke into this country), therefore, they need to be sent home.
MOST Americans agree with this.",1,1,1,-1,-1,0,This statement makes discriminatory remarks about a group based on nationality.,4,A
5871028,"Both the Bible and the Catechism say that people are expected to follow the civil laws of the lands they are in.
The illegal immigrants are not following the laws (they broke into this country), therefore, they need to be sent home.
MOST Americans agree with this.",1,-1,-1,-1,-1,1,Unsubstantiated. Strong opinion that seems uninformed. A lot of negative assumptions.,5,A
5871028,"Both the Bible and the Catechism say that people are expected to follow the civil laws of the lands they are in.
The illegal immigrants are not following the laws (they broke into this country), therefore, they need to be sent home.
MOST Americans agree with this.",1,1,-1,-1,-1,0,"""they need to be sent home"" to me seems violent/threatening.",6,A
5848329,We don't see it that way - so you're the one with the problem.,1,1,1,1,-1,-1,The vague non-inclusiveness of this comment probabaly depends a lot on context.,1,B
5848329,We don't see it that way - so you're the one with the problem.,1,-1,1,1,-1,0,"I marked this as being insulting because of the rather rude phrase ""you're the one with the problem"", and for the same reason I marked it as toxic. However, I did not mark it as very toxic because it's more of a rude and petty thing to say rather than being more extreme or hateful. I think whether or not I would leave the discussion would depend on whether things escalate at all from this level to something much more hostile. There were not any references to identity-based negativity, threats, or profanity.",2,B
5848329,We don't see it that way - so you're the one with the problem.,1,1,1,1,1,1,"Not substantive, but not enough to be toxic either.",3,B
5848329,We don't see it that way - so you're the one with the problem.,1,1,1,1,1,1,"disagreeable but not ""bad""",4,B
5848329,We don't see it that way - so you're the one with the problem.,1,1,1,1,1,1,Maybe mildly negative statement towards the interlocutor but not toxic.,1,A
5848329,We don't see it that way - so you're the one with the problem.,1,1,1,1,1,1,Not toxic,2,A
5848329,We don't see it that way - so you're the one with the problem.,1,-1,1,1,-1,-1,Insults the interlocutor.,3,A
5848329,We don't see it that way - so you're the one with the problem.,1,0,1,1,-1,0,This statement is insulting towards other participants in the forum.,4,A
5848329,We don't see it that way - so you're the one with the problem.,1,-1,1,1,-1,-1,"I don't have enough context, but seems non constructive.",5,A
5848329,We don't see it that way - so you're the one with the problem.,1,-1,1,1,-1,0,"If i were the one (or part of the group) this was directed at, I would absolutely leave the discussion.",6,A
5844050,"Awww poor snowflake. Here's a box of Kleenex for your tears. Again, libtards and their fake news media have no substance.",1,-1,1,1,-1,-1,"The term ""libtards"" is offensive as is the dismissive snotty tone exhibited here.",1,B
5844050,"Awww poor snowflake. Here's a box of Kleenex for your tears. Again, libtards and their fake news media have no substance.",1,-1,1,-1,-2,-1,"There is no profanity or threats in this comment, but it does have insults (""snowflake"" and ""libtard""), and identity based negativity because by using the word ""libtard"", a neologism of ""liberal"" and ""retard"", it insults both liberals by implying lack of intelligence, and the disabled, given that the word ""retard"" is a slur against the intellectually disabled. For the incorporation of a partial slur term, I would consider this to be very toxic and would leave the discussion.",2,B
5844050,"Awww poor snowflake. Here's a box of Kleenex for your tears. Again, libtards and their fake news media have no substance.",0,-1,1,1,-2,-1,"Very toxic: mocking another user, as well as reference to ""libtards"". Could be considered obscene because of the reference to ""libtards"".",3,B
5844050,"Awww poor snowflake. Here's a box of Kleenex for your tears. Again, libtards and their fake news media have no substance.",1,-1,1,1,-1,0,rude and belittling,4,B
5844050,"Awww poor snowflake. Here's a box of Kleenex for your tears. Again, libtards and their fake news media have no substance.",1,-1,1,-1,-1,0,Generalized insult and non-constructive statements,1,A
5844050,"Awww poor snowflake. Here's a box of Kleenex for your tears. Again, libtards and their fake news media have no substance.",-1,-1,1,1,-2,-1,"""Libtard"" is a particularly offensive word, because it's based on the word ""retard"" which itself is a word that's highly derogatory toward people atypical neurology. It's intended to be insulting toward people of an identifiable political affiliation.",2,A
5844050,"Awww poor snowflake. Here's a box of Kleenex for your tears. Again, libtards and their fake news media have no substance.",1,-1,1,1,-1,-1,Inflammatory towards left-leaning people.,3,A
5844050,"Awww poor snowflake. Here's a box of Kleenex for your tears. Again, libtards and their fake news media have no substance.",1,-1,1,1,-2,-1,This statement is insulting towards other participants in the forum based on political position.,4,A
5844050,"Awww poor snowflake. Here's a box of Kleenex for your tears. Again, libtards and their fake news media have no substance.",-1,-1,1,-1,-1,-1,childish,5,A
5844050,"Awww poor snowflake. Here's a box of Kleenex for your tears. Again, libtards and their fake news media have no substance.",-1,-1,1,-1,-1,0,Uses a lot of the insults towards a specific group of people common to incite anger.,6,A
5775422,"Your analogy fails as does your argument.  Trump did not run on the basis that he is a white man, he ran on the basis that he represents everyone.  Obama ran on the basis that he is a black man and the time had come for a black man to be President.  Obama is the racist, not me, I could care less what race a person ascribes to be.",1,-1,1,-1,-1,-1,"The language that race is ""ascribed"" rather than projected, as well at the claim that Trump ran as ""representing everyone"" are both eye-rollingly flawed arguments. Who has the time for this?",1,B
5775422,"Your analogy fails as does your argument.  Trump did not run on the basis that he is a white man, he ran on the basis that he represents everyone.  Obama ran on the basis that he is a black man and the time had come for a black man to be President.  Obama is the racist, not me, I could care less what race a person ascribes to be.",1,-1,1,1,-1,0,"The comment clearly makes an accusation against Obama, so this is definitely an insult. There's also clearly no threats or profanity. Toxicity and identity-based negativity are both a bit more ambiguous, but I would say this does not qualify as identity-based negativity because while it makes an accusation about Obama, it does not do so specifically because he is black or try to make a generalization about black people; instead it attacks his rhetoric, though the fact that the rhetoric has to do with race is what makes this fall a bit closer to the decision boundary. Also, I would say that this is toxic but not ""very toxic"" because it is insulting and uses questionable argumentative tactics that can be considered unreasonable, but is not extremely aggressive or hateful. To say a bit more about why the author's argument is toxic, I will nitpick on definitions; ""car[ing] less what race a person ascribes to be"" does not actually mean that one is not racist; it refers to the phenomenon of ""colorblindness"" which some argue is actually a racist position, so the author's deflection of what was presumably a prior accusation comes across as overly defensive without actually giving a helpful reason. For this reason I might want to leave this conversation depending on how much energy I have to engage with someone who does not seem interested in any self reflection.",2,B
5775422,"Your analogy fails as does your argument.  Trump did not run on the basis that he is a white man, he ran on the basis that he represents everyone.  Obama ran on the basis that he is a black man and the time had come for a black man to be President.  Obama is the racist, not me, I could care less what race a person ascribes to be.",1,-1,1,1,1,1,"This isn't toxic, but insults Obama (calling him a racist). ",3,B
5775422,"Your analogy fails as does your argument.  Trump did not run on the basis that he is a white man, he ran on the basis that he represents everyone.  Obama ran on the basis that he is a black man and the time had come for a black man to be President.  Obama is the racist, not me, I could care less what race a person ascribes to be.",1,-1,1,1,1,1,"I don't want to say that ""<some politician> is racist"" is toxic, because I think that's an accurate statement for other politicians I could name. Is this a case of ""Toxic if it's false"" but ""Non-Toxic if it's true""? ",4,B
5775422,"Your analogy fails as does your argument.  Trump did not run on the basis that he is a white man, he ran on the basis that he represents everyone.  Obama ran on the basis that he is a black man and the time had come for a black man to be President.  Obama is the racist, not me, I could care less what race a person ascribes to be.",1,-1,1,1,-1,1,"A charge of racism, with no evidence or context given.",1,A
5775422,"Your analogy fails as does your argument.  Trump did not run on the basis that he is a white man, he ran on the basis that he represents everyone.  Obama ran on the basis that he is a black man and the time had come for a black man to be President.  Obama is the racist, not me, I could care less what race a person ascribes to be.",1,1,1,1,1,1,Nothing toxic about this comment,2,A
5775422,"Your analogy fails as does your argument.  Trump did not run on the basis that he is a white man, he ran on the basis that he represents everyone.  Obama ran on the basis that he is a black man and the time had come for a black man to be President.  Obama is the racist, not me, I could care less what race a person ascribes to be.",1,1,1,1,1,-1,"This person has a child's level of understanding of racism, which would make me leave the discussion in frustration, and they seem to be responding to something based on Ta-Nehisi Coates' ""The First White President"" and misinterpreting it, but they may hold this belief in good faith, and a more patient person may be inspired to engage further.",3,A
5775422,"Your analogy fails as does your argument.  Trump did not run on the basis that he is a white man, he ran on the basis that he represents everyone.  Obama ran on the basis that he is a black man and the time had come for a black man to be President.  Obama is the racist, not me, I could care less what race a person ascribes to be.",1,-1,1,-1,-2,-1,This statement contains insults and insinuations about a public figure based on race and poitical position.,4,A
5775422,"Your analogy fails as does your argument.  Trump did not run on the basis that he is a white man, he ran on the basis that he represents everyone.  Obama ran on the basis that he is a black man and the time had come for a black man to be President.  Obama is the racist, not me, I could care less what race a person ascribes to be.",1,-1,1,0,-1,1,"This one is more benign, but still toxic. The reasoning is not so out of bounds, but it's still over-generlizing and biased.",5,A
5775422,"Your analogy fails as does your argument.  Trump did not run on the basis that he is a white man, he ran on the basis that he represents everyone.  Obama ran on the basis that he is a black man and the time had come for a black man to be President.  Obama is the racist, not me, I could care less what race a person ascribes to be.",1,1,1,,1,1,"It's wrong, but not toxic.",6,A
5756167,"He also said 'I saw thousands of Muslims cheering in New Jersey on 9/11'.......so is your statement even remotely relevant...
I can quote a lot of other things he said as well....'I'm going to build a wall and Mexico is going to pay for it'.....
He will say anything at any time....because he is intellectually lazy, ignorant, and does not care...",1,-1,1,1,1,1,"Calling Trump intellectually lazy is an insult, even if it's true.",1,B
5756167,"He also said 'I saw thousands of Muslims cheering in New Jersey on 9/11'.......so is your statement even remotely relevant...
I can quote a lot of other things he said as well....'I'm going to build a wall and Mexico is going to pay for it'.....
He will say anything at any time....because he is intellectually lazy, ignorant, and does not care...",1,-1,1,1,-1,1,"This comment insults Trump with the assertions that he is ""intellectually lazy, ignorant, and does not care."" It does not constitute identity based negativity because it quotes a statement Trump made that contains identity-based negativity, but it is not something the author agrees with, and strongly implies the author disagrees with it. There is no profane or threatening language. Because of the insult I would call this toxic, but not very toxic, because the insult is rude but not egrecious, and it is within the bounds of common political discourse to criticize a public figure. Because I agree with this criticism, this comment would not make me leave the conversation.",2,B
5756167,"He also said 'I saw thousands of Muslims cheering in New Jersey on 9/11'.......so is your statement even remotely relevant...
I can quote a lot of other things he said as well....'I'm going to build a wall and Mexico is going to pay for it'.....
He will say anything at any time....because he is intellectually lazy, ignorant, and does not care...",1,-1,1,1,1,1,"Insulting Donald Trump, but not otherwise toxic.",3,B
5756167,"He also said 'I saw thousands of Muslims cheering in New Jersey on 9/11'.......so is your statement even remotely relevant...
I can quote a lot of other things he said as well....'I'm going to build a wall and Mexico is going to pay for it'.....
He will say anything at any time....because he is intellectually lazy, ignorant, and does not care...",1,-1,1,1,1,1,insulting but not toxic,4,B
5756167,"He also said 'I saw thousands of Muslims cheering in New Jersey on 9/11'.......so is your statement even remotely relevant...
I can quote a lot of other things he said as well....'I'm going to build a wall and Mexico is going to pay for it'.....
He will say anything at any time....because he is intellectually lazy, ignorant, and does not care...",1,-1,1,1,1,1,Speaker is only reporting negative comments a third party made. They are making negative comments about this person but it does not rise to the level of toxic.,1,A
5756167,"He also said 'I saw thousands of Muslims cheering in New Jersey on 9/11'.......so is your statement even remotely relevant...
I can quote a lot of other things he said as well....'I'm going to build a wall and Mexico is going to pay for it'.....
He will say anything at any time....because he is intellectually lazy, ignorant, and does not care...",1,1,1,1,1,1,Not toxic,2,A
5756167,"He also said 'I saw thousands of Muslims cheering in New Jersey on 9/11'.......so is your statement even remotely relevant...
I can quote a lot of other things he said as well....'I'm going to build a wall and Mexico is going to pay for it'.....
He will say anything at any time....because he is intellectually lazy, ignorant, and does not care...",1,-1,1,1,-1,1,"Ascribes negative motivations to Trump, which are impossible to verify, and his supporters may find this toxic.",3,A
5756167,"He also said 'I saw thousands of Muslims cheering in New Jersey on 9/11'.......so is your statement even remotely relevant...
I can quote a lot of other things he said as well....'I'm going to build a wall and Mexico is going to pay for it'.....
He will say anything at any time....because he is intellectually lazy, ignorant, and does not care...",1,-1,1,1,-1,0,This statement accuses another participant of making racist statements.,4,A
5756167,"He also said 'I saw thousands of Muslims cheering in New Jersey on 9/11'.......so is your statement even remotely relevant...
I can quote a lot of other things he said as well....'I'm going to build a wall and Mexico is going to pay for it'.....
He will say anything at any time....because he is intellectually lazy, ignorant, and does not care...",1,-1,1,0,0,1,Seems like the recounting of toxicity,5,A
5756167,"He also said 'I saw thousands of Muslims cheering in New Jersey on 9/11'.......so is your statement even remotely relevant...
I can quote a lot of other things he said as well....'I'm going to build a wall and Mexico is going to pay for it'.....
He will say anything at any time....because he is intellectually lazy, ignorant, and does not care...",1,-1,1,1,-1,1,It's toxic towards an individual who expressed toxic comments.,6,A
5754953,The ONLY ANSWER to the RACE PROBLEM is to KILL EVERY NIGER and NIGER LOVER that BREATHES,-1,1,-1,-1,-2,-1,This racist poster is making dangerous and potentially inciteful threats.,1,B
5754953,The ONLY ANSWER to the RACE PROBLEM is to KILL EVERY NIGER and NIGER LOVER that BREATHES,-1,-1,-1,-1,-2,-1,"The n-word is used, making this profane and insulting to Black people as well as identity-based negativity. The language ""race problem"" is antisemitic in origin as it was first used by the Nazis, so this is another example of identity-based negativity and additionally quite threatening. There is also a very explicit threat to ""KILL EVERY [n-word] and [n-word] LOVER that BREATHES"". The unambiguous hateful and threatening language makes this very toxic and would cause me to leave the conversation.",2,B
5754953,The ONLY ANSWER to the RACE PROBLEM is to KILL EVERY NIGER and NIGER LOVER that BREATHES,-1,-1,-1,-1,-2,-1,"Very racist, threatening, and obscene comment: very toxic.",3,B
5754953,The ONLY ANSWER to the RACE PROBLEM is to KILL EVERY NIGER and NIGER LOVER that BREATHES,-1,1,-1,-1,-2,-1,violent and racist,4,B
5754953,The ONLY ANSWER to the RACE PROBLEM is to KILL EVERY NIGER and NIGER LOVER that BREATHES,-1,1,-1,-1,-2,-1,"extreme racism, violence.",1,A
5754953,The ONLY ANSWER to the RACE PROBLEM is to KILL EVERY NIGER and NIGER LOVER that BREATHES,-1,1,-1,-1,-2,-1,The comment advocates genocide against black people,2,A
5754953,The ONLY ANSWER to the RACE PROBLEM is to KILL EVERY NIGER and NIGER LOVER that BREATHES,-1,-1,-1,-1,-2,-1,Threatening violence against Black people.,3,A
5754953,The ONLY ANSWER to the RACE PROBLEM is to KILL EVERY NIGER and NIGER LOVER that BREATHES,-1,-1,-1,-1,-2,-1,This statement contains racial slurs and encourages violence towards a group based on race.,4,A
5754953,The ONLY ANSWER to the RACE PROBLEM is to KILL EVERY NIGER and NIGER LOVER that BREATHES,-1,-1,-1,-1,-2,-1,terrible,5,A
5754953,The ONLY ANSWER to the RACE PROBLEM is to KILL EVERY NIGER and NIGER LOVER that BREATHES,-1,-1,-1,-1,-2,-1,Hits every one.,6,A
5669847,All gay people are mentally ill?  Or am I misunderstanding?,1,1,1,1,1,1,This appears to be a counterspeech response to someone else's suggestion that homosexuality is a form of mental illness.,1,B
5669847,All gay people are mentally ill?  Or am I misunderstanding?,1,0,1,1,0,0,"Despite the stereotype quoted in the first sentence, I did not mark this as identity-based negativity because the first sentence sounds like it is a response to something offensive someone else has said and trying to get clarification rather than a hateful assertion being made by the author. There is no threatening or profane language used. I put ""maybe"" for insult and toxic because there is the possibility that this is a leading question intended to incorrectly represent someone else's argument, which would be insulting, but it's impossible to know without more context. This is also why I put ""maybe"" for leaving the discussion.",2,B
5669847,All gay people are mentally ill?  Or am I misunderstanding?,1,1,1,1,1,1,"Potential counterspeech, replying to another comment.",3,B
5669847,All gay people are mentally ill?  Or am I misunderstanding?,1,1,1,1,1,1,"this is fine by itself, it's hard to tell without context (the prevous message)",4,B
5669847,All gay people are mentally ill?  Or am I misunderstanding?,1,1,1,1,1,1,The attitude expressed towards the potentially toxic comment is disbelief,1,A
5669847,All gay people are mentally ill?  Or am I misunderstanding?,1,1,1,1,0,1,It seems like the author of the comment is asking a question to clarify someone else's point of view,2,A
5669847,All gay people are mentally ill?  Or am I misunderstanding?,1,1,1,0,0,0,Needs more context.,3,A
5669847,All gay people are mentally ill?  Or am I misunderstanding?,1,0,1,0,0,0,"This statement may be making negative implications about a group based on sexual orientation, or it may be asking to clarify another statement in the conversation that is making that implication.",4,A
5669847,All gay people are mentally ill?  Or am I misunderstanding?,-1,-1,0,-1,-2,0,This one is clearly dehumanizing.,5,A
5669847,All gay people are mentally ill?  Or am I misunderstanding?,1,1,1,-1,0,0,"It really is dependent on the follow-up here. I'd almost argue that just putting this out there is wrong, but if it is to clarify an argument with data, then it wouldn't be toxic.",6,A
5604296,"So when do we put a bag over Trudeau's head for destroying white culture in Canada with Muslim and Chinese immigration??

Now this crap.
Hey Indians !!1

If you worked more, like the rest of us, Instead of sucking at the taxpayers teat every day - you wouldn't have time to fuss over who kicked your asses",-1,-1,1,-1,-1,-1,This comment suggests that immigartion is resopnsible for canadian decline - that's pretty offensive in itself. But then it goes on to insult native canadians in various ways.,1,B
5604296,"So when do we put a bag over Trudeau's head for destroying white culture in Canada with Muslim and Chinese immigration??

Now this crap.
Hey Indians !!1

If you worked more, like the rest of us, Instead of sucking at the taxpayers teat every day - you wouldn't have time to fuss over who kicked your asses",-1,-1,-1,-1,-2,-1,"There are a few examples of profanity in this comment: ""crap"" and ""asses"". This comment clearly insults Muslim and Chinese immigrants to Canada by claiming they are ""destroying white culture"" and also insults Indian people by implying that they do not work and are ""sucking at the taxpayers teat"". Since all those insults are directed at people for their religion or nationality, this is identity-based negativity. The comment includes threatening language twice: once by asking ""when do we put a bag over Trudeau's head"" implying an execution, and by the language ""wouldn't have time to fuss over who kicked your asses"" which is directed at Indian people and implies they should be targeted with violence. The insults and threats, as well as references to ""white culture"", a white supremacist idea, make this very toxic and would make me leave the conversation.",2,B
5604296,"So when do we put a bag over Trudeau's head for destroying white culture in Canada with Muslim and Chinese immigration??

Now this crap.
Hey Indians !!1

If you worked more, like the rest of us, Instead of sucking at the taxpayers teat every day - you wouldn't have time to fuss over who kicked your asses",-1,-1,1,-1,-2,1,"Very toxic comment insulting and stereotyping the indigenous peoples in Canada using obscene language, e.g. ""if you worked more ... you wouldn't have time to fuss over who kicked your asses"".",3,B
5604296,"So when do we put a bag over Trudeau's head for destroying white culture in Canada with Muslim and Chinese immigration??

Now this crap.
Hey Indians !!1

If you worked more, like the rest of us, Instead of sucking at the taxpayers teat every day - you wouldn't have time to fuss over who kicked your asses",-1,-1,1,-1,-1,-1,racist and violent,4,B
5604296,"So when do we put a bag over Trudeau's head for destroying white culture in Canada with Muslim and Chinese immigration??

Now this crap.
Hey Indians !!1

If you worked more, like the rest of us, Instead of sucking at the taxpayers teat every day - you wouldn't have time to fuss over who kicked your asses",-1,-1,1,-1,-2,-1,"Crude, and stereotype expression. Racist attitude. Insult towards Trudeau.",1,A
5604296,"So when do we put a bag over Trudeau's head for destroying white culture in Canada with Muslim and Chinese immigration??

Now this crap.
Hey Indians !!1

If you worked more, like the rest of us, Instead of sucking at the taxpayers teat every day - you wouldn't have time to fuss over who kicked your asses",1,-1,1,-1,-2,-1,"The comment appears to express a white supramcist point of view, which is inherently hateful toward identifiable groups. It's expressly negatove toward immigrants of particular non-white origins. It also promotes a negative stereotype about indigenous people.  ",2,A
5604296,"So when do we put a bag over Trudeau's head for destroying white culture in Canada with Muslim and Chinese immigration??

Now this crap.
Hey Indians !!1

If you worked more, like the rest of us, Instead of sucking at the taxpayers teat every day - you wouldn't have time to fuss over who kicked your asses",-1,-1,1,-1,-2,-1,Insults indigenous people and immigrants.,3,A
5604296,"So when do we put a bag over Trudeau's head for destroying white culture in Canada with Muslim and Chinese immigration??

Now this crap.
Hey Indians !!1

If you worked more, like the rest of us, Instead of sucking at the taxpayers teat every day - you wouldn't have time to fuss over who kicked your asses",1,-1,-1,-1,-2,-1,This statement contains hateful language against multiple groups based on race and ethnicity.,4,A
5604296,"So when do we put a bag over Trudeau's head for destroying white culture in Canada with Muslim and Chinese immigration??

Now this crap.
Hey Indians !!1

If you worked more, like the rest of us, Instead of sucking at the taxpayers teat every day - you wouldn't have time to fuss over who kicked your asses",-1,-1,-1,-1,-2,-1,justifying violence,5,A
5604296,"So when do we put a bag over Trudeau's head for destroying white culture in Canada with Muslim and Chinese immigration??

Now this crap.
Hey Indians !!1

If you worked more, like the rest of us, Instead of sucking at the taxpayers teat every day - you wouldn't have time to fuss over who kicked your asses",-1,-1,-1,-1,-2,-1,Hits all of them.,6,A
5562356,What a scam. Trump engages Putin to collect dirt on his political enemies while making it all look like it is on the up-and-up. What a slimeball.,1,-1,1,1,-1,-1,"Calling Trump a slimeball is an insult, even if it's true.",1,B
5562356,What a scam. Trump engages Putin to collect dirt on his political enemies while making it all look like it is on the up-and-up. What a slimeball.,1,-1,1,1,-1,1,"The term ""slimeball"" constitutes an insult against Trump and makes this comment toxic. Other than that, there is no profanity, threats, or identity-based negativity. Since the insult is petty, this is not very toxic. I would not leave this conversation solely based on this because I agree with the criticism, even though the language used was not polite.",2,B
5562356,What a scam. Trump engages Putin to collect dirt on his political enemies while making it all look like it is on the up-and-up. What a slimeball.,1,-1,1,1,1,1,"Insults Donald Trump (calling him a ""slimeball"") but not otherwise toxic.",3,B
5562356,What a scam. Trump engages Putin to collect dirt on his political enemies while making it all look like it is on the up-and-up. What a slimeball.,1,-1,1,1,1,1,"it's a ""lighter"" insult",4,B
5562356,What a scam. Trump engages Putin to collect dirt on his political enemies while making it all look like it is on the up-and-up. What a slimeball.,1,-1,1,1,-1,1,mildly toxic insult at the end.,1,A
5562356,What a scam. Trump engages Putin to collect dirt on his political enemies while making it all look like it is on the up-and-up. What a slimeball.,1,-1,1,1,0,1,"The comment employs namecalling, by using the word ""slimeball"" to lightly insult an individual",2,A
5562356,What a scam. Trump engages Putin to collect dirt on his political enemies while making it all look like it is on the up-and-up. What a slimeball.,1,-1,1,1,-1,1,"Insinuates Trump is working with Putin to blackmail opponents, which is unproven. May be toxic to his supporters.",3,A
5562356,What a scam. Trump engages Putin to collect dirt on his political enemies while making it all look like it is on the up-and-up. What a slimeball.,1,-1,1,1,-1,0,"This statement contains insults and insinuations about about a public figure. Depending on the forum, this may or may not drive someone to leave the discussion.",4,A
5562356,What a scam. Trump engages Putin to collect dirt on his political enemies while making it all look like it is on the up-and-up. What a slimeball.,1,-1,1,1,0,1,"this is just a strong opinion against politicians, so depends on the context.",5,A
5562356,What a scam. Trump engages Putin to collect dirt on his political enemies while making it all look like it is on the up-and-up. What a slimeball.,1,-1,1,1,-1,0,Insulting.,6,A
5481620,"Homosexual ""marriage"" is a public sinful act, recognized as such by the Canon Law and leading de facto to excommunication",1,-1,-1,-1,-1,-1,"This is rather retrograde encouragement for ""excommunication"" for same-sex marriage.",1,B
5481620,"Homosexual ""marriage"" is a public sinful act, recognized as such by the Canon Law and leading de facto to excommunication",1,-1,0,-1,-2,-1,"Calling same-sex marriage ""sinful"", as well as putting the word ""marriage"" in quotes, is a clear insult to the LGBTQ+ community, and also makes the identity-based negativity. No explicit threats are present unless excommunication is considered to be a threat, so I put maybe for threatening. No profanity is present. Because rhetoric like this has historically and continues to be used to villify the LGBTQ+ community, I said this was very toxic and that it would cause me to leave the conversation, especially because the author makes the assertion that their religion is the authority on morality and law.",2,B
5481620,"Homosexual ""marriage"" is a public sinful act, recognized as such by the Canon Law and leading de facto to excommunication",1,1,1,-1,0,1,Identity attack and potentially toxic based on putting marriage in scare quotes.,3,B
